VILLE;DEPARTEMENT;CODE INSEE;NOM DU SITE;GROUPE DE DECHETS;SOUS-GROUPE DE DECHETS;DESCRIPTION PHYSIQUE;CATEGORIE;FAMILLE IN;VOLUME EQUIVALENT CONDITIONNE;MAJORATION;ACTIVITE ( Bq);PRINCIPAUX RADIONUCLEIDES
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets cellulosiques et plastiques mous compactables;Déchets cellulosiques et plastiques mous compactables;Déchets cellulosiques et plastiques mous compactables;FMA-VC;F3-01f;0,32;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;55Fe, 60Co, 63Ni, 110mAg, 137Cs, 58Co
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets compactables;Déchets compactables;Déchets compactables;FMA-VC;F3-01g;0,26;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;60Co, 110mAg
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Sodium solidifié;Sodium solidifié;Sodium solidifié;FMA-VC;F3-4-01;705;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;60Co, 63Ni, 90Sr, 137Cs
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets de démantèlement;Déchets de démantèlement;Déchets de démantèlement;FMA-VC;F3-4-01;1,1;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;Pu
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Effluents aqueux;Effluents aqueux;Effluents aqueux;FMA-VC;F3-4-03;0,00021;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Liquides aqueux;Liquides aqueux;Liquides aqueux;FMA-VC;F3-4-03;0,002665;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Liquide actif en bonbonne;Liquide actif en bonbonne;Liquide actif en bonbonne;FMA-VC;F3-4-03;0,00018;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Effluents en attente de traitement;Effluents en attente de traitement;Effluents en attente de traitement;FMA-VC;F3-4-03;0,42771;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;137Cs
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Concentrats en attente d'expédition;Concentrats en attente d'expédition;Concentrats en attente d'expédition;FMA-VC;F3-4-03;0,4355;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;137Cs
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Effluents aqueux;Effluents aqueux;Effluents aqueux;FMA-VC;F3-4-03;0,00096;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets de démantèlement;Déchets de démantèlement;Déchets de démantèlement;FMA-VC;F3-4-03;19,36;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;Pu
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Fût 100 L violet;Fût 100 L violet;Fût 100 L violet;FMA-VC;F3-4-09;1,98;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;Pu
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Fût 118 L aPu;Fût 118 L aPu;Fût 118 L aPu;FMA-VC;F3-4-09;20,68;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;Pu
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets vrac;Déchets vrac;Déchets vrac;FMA-VC;F3-5-06;0,167;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Terres contaminées;Terres contaminées;Terres contaminées;FMA-VC;F3-5-06;0,1;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;Pu
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Vrac sur palette;Vrac sur palette;Vrac sur palette;FMA-VC;F3-5-06;1,336;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;137Cs
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets métalliques;Déchets métalliques;Déchets métalliques;FMA-VC;F3-5-06;0,33;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets plastiques durs;Déchets plastiques durs;Déchets plastiques durs;FMA-VC;F3-5-06;0,33;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets vrac;Déchets vrac;Déchets vrac;FMA-VC;F3-5-06;1,9372;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;U
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets solides;Déchets solides;Déchets solides;FMA-VC;F3-5-06;4,91;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets vrac;Déchets vrac;Déchets vrac;FMA-VC;F3-5-06;12,5;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets divers;Déchets divers;Déchets divers;FMA-VC;F3-5-06;1,23;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets métalliques non compactables;Déchets métalliques non compactables;Déchets métalliques non compactables;FMA-VC;F3-5-06;9,84;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;Pu
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets vrac;Déchets vrac;Déchets vrac;FMA-VC;F3-5-06;5,4275;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets divers non compactables;Déchets divers non compactables;Déchets divers non compactables;FMA-VC;F3-5-06;7,38;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;55Fe, 60Co, 63Ni
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets vrac et pots décanteurs;Déchets vrac et pots décanteurs;Déchets vrac et pots décanteurs;FMA-VC;F3-5-06;1,23079;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets non compactables;Déchets non compactables;Déchets non compactables;FMA-VC;F3-5-06;3,69;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets vrac à traiter;Déchets vrac à traiter;Déchets vrac à traiter;FMA-VC;F3-5-06;9,9866;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets vrac;Déchets vrac;Déchets vrac;FMA-VC;F3-5-06;2,505;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;137Cs, Pu, Am
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets vrac;Déchets vrac;Déchets vrac;FMA-VC;F3-5-06;38,744;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;55Fe, 60Co, 63Ni, 110mAg, 137Cs
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets vrac;Déchets vrac;Déchets vrac;FMA-VC;F3-5-06;1,336;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets divers non compactables;Déchets divers non compactables;Déchets divers non compactables;FMA-VC;F3-5-06;8,61;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;90Sr, 137Cs, 241Pu
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets divers NC;Déchets divers NC;Déchets divers NC;FMA-VC;F3-5-06;24,55;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets  vrac non compactables;Déchets  vrac non compactables;Déchets  vrac non compactables;FMA-VC;F3-5-06;30,4441;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;90Sr, 137Cs, 241Pu
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets divers non compactables;Déchets divers non compactables;Déchets divers non compactables;FMA-VC;F3-5-06;4,92;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets d'exploitation non compactables;Déchets d'exploitation non compactables;Déchets d'exploitation non compactables;FMA-VC;F3-5-06;1,23;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;Pu, Am
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets d'exploitation vrac;Déchets d'exploitation vrac;Déchets d'exploitation vrac;FMA-VC;F3-5-06;0,84335;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;Pu, Am
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Château Sirius;Château Sirius;Château Sirius;FMA-VC;F3-5-06;4,23;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets d'exploitation en fûts à démanteler;Déchets d'exploitation en fûts à démanteler;Déchets d'exploitation en fûts à démanteler;FMA-VC;F3-5-06;3,63;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;Pu
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets d'exploitation Terres extraites des tranchées;Déchets d'exploitation Terres extraites des tranchées;Déchets d'exploitation Terres extraites des tranchées;FMA-VC;F3-5-06;20;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;Pu, Am
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Pièce unitaire, vrac sous vinyle FMAVC;Pièce unitaire, vrac sous vinyle FMAVC;Pièce unitaire, vrac sous vinyle FMAVC;FMA-VC;F3-5-06;23,94446;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets d'exploitation non compactables;Déchets d'exploitation non compactables;Déchets d'exploitation non compactables;FMA-VC;F3-5-06;257,4;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;239Pu, 241Am
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets vrac non compactables;Déchets vrac non compactables;Déchets vrac non compactables;FMA-VC;F3-5-06;1,169;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets divers à reconditionner;Déchets divers à reconditionner;Déchets divers à reconditionner;FMA-VC;F3-5-06;45;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Coques béton 500L potentiellement recatégorisables;Coques béton 500L potentiellement recatégorisables;Coques béton 500L potentiellement recatégorisables;FMA-VC;F3-5-10;112;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Concentrats en fûts de 223 litres conditionnés en coques béton de 500 L;Concentrats en fûts de 223 litres conditionnés en coques béton de 500 L;Concentrats en fûts de 223 litres conditionnés en coques béton de 500 L;FMA-VC;F3-5-10;386;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Boues en fûts de 223 litres conditionnés en coques béton de 500 L;Boues en fûts de 223 litres conditionnés en coques béton de 500 L;Boues en fûts de 223 litres conditionnés en coques béton de 500 L;FMA-VC;F3-5-10;1430;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Boues en fûts de 223 litres enrobés en coque béton (avant 1994);Boues en fûts de 223 litres enrobés en coque béton (avant 1994);Boues en fûts de 223 litres enrobés en coque béton (avant 1994);FMA-VC;F3-5-10;2316;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Boues en fûts de 223 litres enrobés en coque béton (depuis 1994);Boues en fûts de 223 litres enrobés en coque béton (depuis 1994);Boues en fûts de 223 litres enrobés en coque béton (depuis 1994);FMA-VC;F3-5-10;44;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets solides;Déchets solides;Déchets solides;FMA-VC;F3-5-11;14,7;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Colis 870 litres alpha Pu potentiellement recatégorisables;Colis 870 litres alpha Pu potentiellement recatégorisables;Colis 870 litres alpha Pu potentiellement recatégorisables;FMA-VC;F3-5-11;3540,9;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;90Sr, 137Cs, Pu, 90Y
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets vrac ou compactés et enrobés en conteneur acier;Déchets vrac ou compactés et enrobés en conteneur acier;Déchets vrac ou compactés et enrobés en conteneur acier;FMA-VC;F3-5-11;1032,9;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets vrac ou compactés et enrobés en conteneur acier;Déchets vrac ou compactés et enrobés en conteneur acier;Déchets vrac ou compactés et enrobés en conteneur acier;FMA-VC;F3-5-11;620,4;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets vrac ou compactés et enrobés en conteneur acier;Déchets vrac ou compactés et enrobés en conteneur acier;Déchets vrac ou compactés et enrobés en conteneur acier;FMA-VC;F3-5-11;742,5;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;U, Pu
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Déchets à expertiser;Déchets à expertiser;Déchets à expertiser;FMA-VC;F3-5-11;16,5;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Colis de déchets expertisés;Colis de déchets expertisés;Colis de déchets expertisés;FMA-VC;F3-5-11;14,73;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;ND
SAINT-PAUL-LES-DURANCE;13;13099;CENTRE DE CADARACHE;Colis 500 litres MI en puits potentiellement recatégorisables;Colis 500 litres MI en puits potentiellement recatégorisables;Colis 500 litres MI en puits potentiellement recatégorisables;FMA-VC;F3-5-12;616;-;Conformément à la réglementation les activités radiologiques pour ce site ne sont déclarées que tous les cinq ans (à chaque Edition). ;60Co, 137Cs, 241Am
